eventId	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	recordedBy	recordedByID	identifiedBy	identifiedByID
DIV_37	TRUE	1723	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Folch solution			Amber glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	1744	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Folch solution			Amber glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1745	Biota		Odontaster meridionalis	1	Odontaster meridionalis	Odontaster meridionalis	(E. A. Smith, 1876)	urn:lsid:marinespecies.org:taxname:172774	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster	meridionalis	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_11	TRUE	1746	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_11	TRUE	1875	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1975	Biota		Acodontaster	1	Acodontaster	Acodontaster	Verrill, 1899	urn:lsid:marinespecies.org:taxname:172592	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1976	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1977	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1719	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1720	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1721	Biota		Asteroidea	1	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1726	Biota		Bathybiaster	1	Bathybiaster	Bathybiaster	Danielssen & Koren, 1883	urn:lsid:marinespecies.org:taxname:123246	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1853	Biota		Cuenotaster involutus	1	Cuenotaster involutus	Cuenotaster involutus	(Koehler, 1912)	urn:lsid:marinespecies.org:taxname:172784	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Cuenotaster	involutus	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1825	Biota		Cuenotaster involutus	1	Cuenotaster involutus	Cuenotaster involutus	(Koehler, 1912)	urn:lsid:marinespecies.org:taxname:172784	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Cuenotaster	involutus	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1983	Biota		Cuenotaster involutus	1	Cuenotaster involutus	Cuenotaster involutus	(Koehler, 1912)	urn:lsid:marinespecies.org:taxname:172784	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Cuenotaster	involutus	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1985	Biota		Cuenotaster involutus	1	Cuenotaster involutus	Cuenotaster involutus	(Koehler, 1912)	urn:lsid:marinespecies.org:taxname:172784	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Cuenotaster	involutus	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_15	TRUE	1695	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1696	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1697	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1991	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	1844	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1845	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1846	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	1808	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_11	TRUE	1809	Biota		Granaster nutrix	1	Granaster nutrix	Granaster nutrix	(Studer, 1885)	urn:lsid:marinespecies.org:taxname:172683	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Granaster	nutrix	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_11	TRUE	1810	Biota		Granaster nutrix	1	Granaster nutrix	Granaster nutrix	(Studer, 1885)	urn:lsid:marinespecies.org:taxname:172683	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Granaster	nutrix	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1748	Biota		Granaster nutrix	1	Granaster nutrix	Granaster nutrix	(Studer, 1885)	urn:lsid:marinespecies.org:taxname:172683	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Granaster	nutrix	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1828	Biota		Granaster nutrix	1	Granaster nutrix	Granaster nutrix	(Studer, 1885)	urn:lsid:marinespecies.org:taxname:172683	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Granaster	nutrix	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	1829	Biota		Labidiaster	1	Labidiaster	Labidiaster	Lütken, 1871	urn:lsid:marinespecies.org:taxname:178808	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	1737	Biota		Labidiaster	1	Labidiaster	Labidiaster	Lütken, 1871	urn:lsid:marinespecies.org:taxname:178808	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	1738	Biota		Labidiaster	1	Labidiaster	Labidiaster	Lütken, 1871	urn:lsid:marinespecies.org:taxname:178808	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	1739	Biota		Labidiaster	1	Labidiaster	Labidiaster	Lütken, 1871	urn:lsid:marinespecies.org:taxname:178808	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1770	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1771	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1772	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_21	TRUE	1869	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1870	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1871	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1761	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1762	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1763	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1878	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	1779	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_11	TRUE	1780	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1781	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1707	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1708	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	1709	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	2633	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_3	TRUE	2634	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_33	TRUE	2646	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2732	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2662	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2663	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2679	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2640	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	2641	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	2642	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	2643	Biota		Neosmilaster	1	Neosmilaster	Neosmilaster	Fisher, 1930	urn:lsid:marinespecies.org:taxname:172551	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Neosmilaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	2677	Biota		Odontaster meridionalis	1	Odontaster meridionalis	Odontaster meridionalis	(E. A. Smith, 1876)	urn:lsid:marinespecies.org:taxname:172774	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster	meridionalis	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_18	TRUE	2678	Biota		Odontaster meridionalis	1	Odontaster meridionalis	Odontaster meridionalis	(E. A. Smith, 1876)	urn:lsid:marinespecies.org:taxname:172774	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster	meridionalis	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2649	Biota		Odontaster meridionalis	1	Odontaster meridionalis	Odontaster meridionalis	(E. A. Smith, 1876)	urn:lsid:marinespecies.org:taxname:172774	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster	meridionalis	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	2650	Biota		Odontaster meridionalis	1	Odontaster meridionalis	Odontaster meridionalis	(E. A. Smith, 1876)	urn:lsid:marinespecies.org:taxname:172774	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster	meridionalis	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_12	TRUE	2651	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	2653	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2654	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2658	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2656	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2657	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_37	TRUE	2623	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	2624	Biota		Perknaster	1	Perknaster	Perknaster	Sladen, 1889	urn:lsid:marinespecies.org:taxname:172579	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Perknaster		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_5	TRUE	2625	Biota		Psilaster charcoti	1	Psilaster charcoti	Psilaster charcoti	(Koehler, 1906)	urn:lsid:marinespecies.org:taxname:234948	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster	charcoti	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Dried			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_15	TRUE	2731	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Frozen  (-20°C)			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	2644	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Frozen  (-20°C)			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	2674	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Frozen  (-20°C)			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	2675	Biota		Diplasterias	1	Diplasterias											Camille Moreau				https://orcid.org/0000-0002-0981-7442				Frozen  (-20°C)			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_21	TRUE	2645	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Frozen  (-20°C)			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
DIV_24	TRUE	2635	Biota		Lysasterias	1	Lysasterias	Lysasterias	Fisher, 1908	urn:lsid:marinespecies.org:taxname:172532	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias		Camille Moreau				https://orcid.org/0000-0002-0981-7442				Frozen  (-20°C)			Clear glass vial 4ml									Camille Moreau	https://orcid.org/0000-0002-0981-7442
