occurrenceID	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	eventID	recordedBy	recordedByID	identifiedBy	identifiedByID	basisOfRecord	occurrenceStatus
TANGO2_DIV_11_1319_1113_Folch solution_Amber glass vial 4ml	1113	1319	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1320_2462_Folch solution_Amber glass vial 4ml	2462	1320	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1321_2463_Folch solution_Amber glass vial 4ml	2463	1321	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1322_2464_Folch solution_Amber glass vial 4ml	2464	1322	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1323_2465_Folch solution_Amber glass vial 4ml	2465	1323	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1727_2466_Folch solution_Amber glass vial 4ml	2466	1727	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_1850_2780_Folch solution_Amber glass vial 4ml	2780	1850	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_1986_2781_Folch solution_Amber glass vial 4ml	2781	1986	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_1795_2782_Folch solution_Amber glass vial 4ml	2782	1795	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_1731_3231_Folch solution_Amber glass vial 4ml	3231	1731	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_1732_3232_Folch solution_Amber glass vial 4ml	3232	1732	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_1857_5163_Folch solution_Amber glass vial 4ml	5163	1857	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_1858_5164_Folch solution_Amber glass vial 4ml	5164	1858	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_1859_5165_Folch solution_Amber glass vial 4ml	5165	1859	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_1860_5166_Folch solution_Amber glass vial 4ml	5166	1860	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_27_1861_5167_Folch solution_Amber glass vial 4ml	5167	1861	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_27			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_1862_383_Folch solution_Amber glass vial 4ml	383	1862	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_1698_384_Folch solution_Amber glass vial 4ml	384	1698	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_1699_409_Folch solution_Amber glass vial 4ml	409	1699	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_1700_410_Folch solution_Amber glass vial 4ml	410	1700	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_1729_422_Folch solution_Amber glass vial 4ml	422	1729	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_1730_5583_Folch solution_Amber glass vial 4ml	5583	1730	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_1782_5584_Folch solution_Amber glass vial 4ml	5584	1782	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_1783_5585_Folch solution_Amber glass vial 4ml	5585	1783	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_1786_5586_Folch solution_Amber glass vial 4ml	5586	1786	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_1787_5587_Folch solution_Amber glass vial 4ml	5587	1787	Biota		Margarella antarctica	1	Margarella antarctica	Margarella antarctica	(E. Lamy, 1906)	urn:lsid:marinespecies.org:taxname:197257	Animalia	Mollusca	Gastropoda	Trochida	Calliostomatidae	Margarella	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_1822_1172_Folch solution_Amber glass vial 4ml	1172	1822	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_12_1863_1377_Folch solution_Amber glass vial 4ml	1377	1863	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_12			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_12_1988_1378_Folch solution_Amber glass vial 4ml	1378	1988	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_12			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_12_1740_1379_Folch solution_Amber glass vial 4ml	1379	1740	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_12			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_12_1794_1380_Folch solution_Amber glass vial 4ml	1380	1794	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_12			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_12_1812_1381_Folch solution_Amber glass vial 4ml	1381	1812	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_12			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1820_2431_Folch solution_Amber glass vial 4ml	2431	1820	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_18_1978_2432_Folch solution_Amber glass vial 4ml	2432	1978	Biota		Nacella concinna	1	Nacella concinna	Nacella concinna	(Strebel, 1908)	urn:lsid:marinespecies.org:taxname:197296	Animalia	Mollusca	Gastropoda	Nacellida	Nacellidae	Nacella	concinna	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Folch solution			Amber glass vial 4ml							TANGO2_DIV_18			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
